,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
660,002896,中大力德,10.31,13.5,30.6105,59.5022,0.7437,440.6321,5.5079
661,002711,*ST欧浦,10.3,3.99,4.6473,195.5703,0.1851,4889.9888,4.6303
662,300226,上海钢联,10.29,0.13,0.7203,96.7483,0.6076,72112.5151,452.9223
663,002958,青农商行,10.29,38.02,48.7996,2034.5439999999999,0.4069,5350.053000000001,1.07
664,002615,哈尔斯,10.25,6.16,30.1898,81.9435,0.1996,1330.0129,3.2407
665,603208,江山欧派,10.24,12.52,34.1889,107.8792,1.3348,861.2636,10.657
666,002025,航天电器,10.24,13.58,39.185,266.327,0.6208,1960.9938,4.571000000000001
667,000656,金科股份,10.22,8.14,25.9498,2191.3891,0.4103,26892.58,5.0363
668,002831,裕同科技,10.21,9.94,27.2149,542.55,1.3563,5454.6547,13.6362
669,000606,顺利办,10.2,56.27,38.8754,314.6772,0.4109,559.1469999999999,0.7301
670,603388,元成股份,10.19,10.96,25.5635,85.2704,0.4129,777.5578,3.7654
671,002056,横店东磁,10.18,11.02,25.1506,502.1881,0.3055,4555.3632,2.7715
672,002503,搜于特,10.18,3.7,8.045,563.2721,0.1821,15193.3588,4.9129
673,002202,金风科技,10.17,13.57,29.5478,2419.0144,0.6802,17815.63,5.0097
674,600778,友好集团,10.15,1.92,24.3197,80.6001,0.2587,4181.8825,13.4253
675,002852,道道全,10.15,8.48,14.4234,212.7438,0.7361,2507.5249,8.6765
676,600393,粤泰股份,10.15,25.17,37.2143,628.601,0.2478,2496.5673,0.9843
677,600211,西藏药业,10.14,31.18,79.4204,231.1473,1.2868,741.2854,4.1269
678,000676,智度股份,10.13,10.27,17.1672,580.5062,0.6011,5647.8134,5.8483
679,603129,春风动力,10.13,5.21,27.7188,97.1964,0.7221,1864.6251,13.8534
680,600054,黄山旅游,10.11,35.35,57.1262,420.8489,0.5631,1190.3887,1.5929
681,300623,捷捷微电,10.1,32.82,49.6396,132.4239,0.7367,403.4322,2.2444
682,000695,滨海能源,10.08,4.2,5.6739,36.7284,0.1653,873.8792,3.9337
683,601828,美凯龙,10.07,41.63,67.9945,4160.2356,1.1718,9991.4108,2.8144
684,603138,海量数据,10.07,10.79,27.2432,41.6893,0.2774,386.1664,2.5697
685,002463,沪电股份,10.06,9.95,22.8088,383.2103,0.2229,3848.866,2.2388
686,600285,羚锐制药,10.06,13.34,76.173,212.7762,0.3628,1594.8293,2.7194
687,002133,广宇集团,10.06,12.52,42.7182,323.2853,0.4176,2581.109,3.3341
688,002697,红旗连锁,10.05,4.68,28.9675,255.9293,0.1881,5460.897,4.0153
689,300590,移为通信,10.05,27.06,46.8947,82.4677,0.5154,304.6585,1.9041
690,600425,青松建化,10.04,23.16,30.6003,452.1096,0.3279,1951.9309,1.4156
691,002739,万达电影,10.03,11.62,31.346,1268.12,0.7199,10904.5172,6.1906
692,603319,湘油泵,10.03,11.13,31.3817,73.5068,0.9083,660.4249,8.1614
693,603881,数据港,10.03,19.44,35.3803,95.8321,0.455,492.8121,2.3401
694,600307,酒钢宏兴,10.02,2.96,10.3908,1073.6589999999999,0.1714,36212.4359,5.7816
695,300145,中金环境,10.02,16.08,38.9858,502.7874,0.2614,3125.6442,1.625
696,603933,睿能科技,10.02,7.03,19.155,104.4112,0.7263,1483.7777,10.3227
697,603993,洛阳钼业,10.02,20.59,40.2437,4136.84,0.1915,20083.814,0.9298
698,300454,深信服,10.01,15.16,73.461,312.8042,0.7819,2062.665,5.1565
699,002092,中泰化学,10.0,4.45,12.9288,2010.7864,0.9367,45183.2313,21.0502
700,300178,腾邦国际,9.98,6.56,17.399,293.9122,0.4767,4477.5402,7.2627
701,000002,万科A,9.98,7.94,34.7626,13984.5598,1.2668,176022.1392,15.9452
702,300715,凯伦股份,9.97,9.81,36.546,40.6858,0.3139,414.6455,3.1994
703,603666,亿嘉和,9.97,32.03,62.9581,89.8253,1.28,280.4272,3.9960000000000004
704,600694,大商股份,9.96,4.27,25.6322,785.1903,2.6732,18374.9712,62.5597
705,002206,海利得,9.95,10.85,22.7328,290.3066,0.2373,2674.5154,2.1867
706,603345,安井食品,9.95,6.68,26.2977,196.4462,0.9093,2940.5506,13.6111
707,603380,易德龙,9.93,10.61,25.7992,73.0827,0.4567,688.4288,4.3026
708,600076,康欣新材,9.93,19.19,30.7947,361.5036,0.3495,1883.4015,1.821
709,000735,罗牛山,9.93,44.34,26.1635,389.7424,0.3384,878.8736,0.7632
710,000488,晨鸣纸业,9.92,10.56,32.8902,2481.1578,0.8542,23492.7688,8.0881
711,600258,首旅酒店,9.91,12.58,94.5628,801.4961,0.8187,6368.5145,6.5058
712,002937,兴瑞科技,9.9,10.67,26.701,79.732,0.4333,747.1847,4.0607
713,300031,宝通科技,9.9,14.32,55.4274,221.6,0.5585,1547.4177,3.9
714,600933,爱柯迪,9.89,19.56,34.3041,366.3525,0.4309,1872.0268,2.2021
715,002587,奥拓电子,9.89,10.79,30.6272,119.7869,0.1959,1109.9772,1.8159999999999998
716,603181,皇马科技,9.89,10.81,19.6073,135.8167,0.679,1255.5886,6.2779
717,603766,隆鑫通用,9.88,7.64,18.4979,609.8035,0.2969,7980.7261,3.8863
718,600213,亚星客车,9.88,1.2,18.4099,19.2495,0.0874,1597.0101,7.2591
719,000546,金圆股份,9.88,6.49,13.9886,369.5537,0.5171,5689.9388,7.9619
720,002763,汇洁股份,9.87,10.68,69.705,179.97799999999998,0.4629,1683.6223,4.3303
721,603226,菲林格尔,9.87,12.45,31.2145,77.9571,0.6692,626.1049,5.3747
722,002756,永兴材料,9.86,9.08,14.9003,330.2046,0.9172,3636.0011,10.1
723,601158,重庆水务,9.85,38.51,45.6336,1391.7565,0.2899,3613.5618,0.7528
724,002083,孚日股份,9.85,8.69,20.56,331.00800000000004,0.3645,3806.384,4.192
725,002458,益生股份,9.83,14.18,27.0447,133.9844,0.3971,944.6926,2.8
726,002614,奥佳华,9.82,8.17,36.1577,309.0624,0.5503,3778.3021,6.7277
727,002589,瑞康医药,9.81,3.39,19.7174,833.3801,0.5538,24555.8486,16.3193
728,000501,鄂武商A,9.81,6.05,21.9043,782.6676,1.0177,12934.8314,16.8204
729,002365,永安药业,9.81,20.85,37.9434,151.8286,0.5152,728.0106,2.4704
730,001872,招商港口,9.8,25.38,46.611999999999995,453.2169,0.7029,1785.6032,2.7693
731,300487,蓝晓科技,9.79,20.83,39.268,87.06200000000001,0.4301,417.9472,2.065
732,000055,方大集团,9.79,14.38,32.7323,321.47,0.2782,2235.3012,1.9345
733,002145,中核钛白,9.78,13.44,29.2813,313.7547,0.1971,2333.6076,1.4665
734,603108,润达医疗,9.78,5.6,27.3777,243.2124,0.4196,4336.3402,7.4824
735,603386,广东骏亚,9.78,7.57,20.6409,63.528999999999996,0.3148,838.9608,4.1573
736,603067,振华股份,9.77,11.31,30.2966,118.0625,0.3833,1043.8574,3.3891
737,002091,江苏国泰,9.77,2.49,10.4272,736.1864,0.4686,29475.6332,18.765
738,300403,汉宇集团,9.76,21.42,37.2328,126.4593,0.2097,590.2739,0.9788
739,002408,齐翔腾达,9.76,4.46,9.0738,697.2348,0.3927,15614.7466,8.796
740,600884,杉杉股份,9.76,16.51,23.1042,1054.1873,0.9389,6381.7905,5.6839
741,600093,易见股份,9.75,5.68,5.4525,677.2389999999999,0.6033,11909.6569,10.6104
742,000426,兴业矿业,9.75,31.77,64.2496,567.1518,0.302,1784.7889,0.9505
