,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
3341,600792,云煤能源,-3.43,-3.28,4.6943,-98.7435,-0.0997,3008.1914,3.0388
3342,600719,大连热电,-3.59,-4.84,6.7145,-25.1139,-0.062,518.3896,1.2812
3343,000668,荣丰控股,-3.6,-351.23,42.0113,-21.038,-0.1432,5.9897,0.0407
3344,600209,ST罗顿,-3.62,-30.8,4.0176,-23.2307,-0.0529,75.4019,0.1717
3345,600249,两面针,-3.63,-6.52,20.2443,-70.3509,-0.1279,1077.4789,1.959
3346,000948,南天信息,-3.63,-3.72,22.587,-50.3526,-0.2041,1353.3882,5.4879999999999995
3347,000792,*ST盐湖,-3.65,-11.23,34.2741,-859.24,-0.3084,7649.4768,2.7455
3348,300268,佳沃股份,-3.81,-4.71,12.2204,-7.7438,-0.0577,164.2841,1.226
3349,000897,*ST津滨,-3.87,-5.26,10.7095,-48.4199,-0.0299,918.9181,0.5681
3350,600654,*ST中安,-3.88,-5.05,24.3695,-113.0782,-0.0881,2237.9432,1.7442
3351,002480,新筑股份,-3.97,-10.44,25.9961,-88.3631,-0.1369,846.0784,1.311
3352,600794,保税科技,-4.08,-11.97,21.5446,-79.0998,-0.0652,660.2682,0.5447
3353,002486,嘉麟杰,-4.09,-5.81,18.1405,-36.5943,-0.0439,629.4435,0.7565
3354,002457,青龙管业,-4.1,-12.43,32.9175,-70.5138,-0.2104,567.1912,1.6931
3355,600707,彩虹股份,-4.11,-17.11,11.1075,-51.3202,-0.0696,299.8088,0.4069
3356,002269,美邦服饰,-4.11,-2.79,48.0893,-124.2496,-0.0494,4442.5923,1.7681
3357,300264,佳创视讯,-4.16,-18.02,30.296,-24.5523,-0.0594,136.2415,0.3298
3358,600151,航天机电,-4.2,-5.62,11.7606,-243.9927,-0.1701,4337.8702,3.0244
3359,600268,国电南自,-4.24,-2.08,19.3022,-76.4017,-0.1202,3662.8479,5.766
3360,300087,荃银高科,-4.29,-9.98,39.2819,-27.6787,-0.0655,277.3129,0.6565
3361,300022,吉峰科技,-4.29,-0.41,14.8311,-10.1701,-0.0267,2454.0087,6.4538
3362,600866,星湖科技,-4.31,-9.22,17.1289,-44.3709,-0.0687,481.043,0.7453
3363,600805,悦达投资,-4.5,-24.72,19.937,-277.2822,-0.3258,1121.3331,1.3178
3364,002569,*ST步森,-4.51,-8.7,30.3878,-22.6967,-0.1621,260.8631,1.8631
3365,000004,国农科技,-4.7,-7.65,50.3757,-5.4343,-0.0647,70.9978,0.8454
3366,002200,*ST云投,-4.73,-5.73,20.734,-38.4146,-0.2086,670.0664,3.639
3367,002473,圣莱达,-4.74,-19.78,14.3567,-16.3341,-0.102,82.5738,0.516
3368,300312,邦讯技术,-4.85,-14.51,38.7699,-37.484,-0.1171,258.1703,0.8066
3369,000695,滨海能源,-4.96,-2.69,7.8024,-15.519,-0.0698,575.6058,2.591
3370,600898,国美通讯,-5.0,-1.99,10.6377,-20.9345,-0.0829,1051.1325,4.1625
3371,600588,用友网络,-5.07,-7.93,64.9692,-259.9919,-0.1775,3275.7962,2.2372
3372,600601,方正科技,-5.3,-5.85,17.8085,-196.5024,-0.0895,3355.3717,1.5287
3373,000428,华天酒店,-5.38,-21.09,60.6134,-148.2422,-0.1454,702.7082,0.6896
3374,600387,海越能源,-5.51,-0.78,5.3432,-58.7718,-0.1522,7494.1995,19.4099
3375,000615,京汉股份,-5.83,-10.57,17.0739,-91.3775,-0.1171,864.2397,1.1076
3376,600478,科力远,-5.91,-6.46,12.8512,-72.96300000000001,-0.0524,1128.1515,0.8109
3377,600117,西宁特钢,-5.94,-3.84,18.3619,-161.185,-0.1542,4196.8821,4.0157
3378,002021,*ST中捷,-5.99,-8.52,17.8467,-58.265,-0.0847,683.6345,0.9939
3379,002432,九安医疗,-6.19,-18.38,31.4302,-87.4321,-0.20199999999999999,475.43699999999995,1.0984
3380,600896,览海投资,-6.24,-416.75,91.8459,-139.0829,-0.16,33.3729,0.0383
3381,000622,恒立实业,-6.25,-33.66,11.8552,-11.8612,-0.0278,35.2366,0.0828
3382,600202,哈空调,-6.33,-17.71,13.6362,-40.701,-0.1061,229.7265,0.5992
3383,002316,亚联发展,-6.39,-16.87,12.9774,-51.5015,-0.131,305.1473,0.7762
3384,002163,中航三鑫,-6.45,-1.48,12.1153,-45.3313,-0.0564,3045.3152,3.7898
